price,surface_m2,rooms,log_surface,price_per_m2,city_enc,property_type_enc,transaction_type_enc
-0.1313503797383318,-0.6246269237755622,0.6028256849943595,4.110873864173311,-0.007107347289281281,2,0,2
-0.6405659950394501,-0.3026011287371885,0.6028256849943595,4.875197323201151,-0.07815642664083737,6,0,1
-0.6405570776859553,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,0,0
-0.6384896596783335,-0.9006490338084538,1.2844095390498682,0.0,-0.07743264937009563,2,3,1
-0.6274368346886643,-0.21059375872622457,-0.7603420231166577,5.017279836814924,-0.07742379448289165,6,1,0
-0.6358848537890484,0.7094799413834145,2.647577247160885,5.860786223465865,-0.07804495459433243,6,1,0
-0.6344768506056511,-0.5096177112618573,-0.7603420231166577,4.454347296253507,-0.07755630277030744,6,0,1
-0.6395456620658815,-0.10938565171416427,1.9659933931053768,5.153291594497779,-0.07810695747740914,6,2,1
2.189719401372474,0.7048795728828663,-0.7603420231166577,5.857933154483459,-0.010266703526338891,6,1,0
-0.6335381818167195,-0.5326195537645982,0.6028256849943595,4.394449154672439,-0.07742052029555725,6,1,0
-0.6375275241696786,2.273605231569801,-0.7603420231166577,6.53813982376767,-0.07812019989332178,6,5,2
1.217986004350794,-0.20139302172512819,0.6028256849943595,5.030437921392435,0.024204223166549473,6,0,0
-0.6372928569724458,-0.43141144675253795,0.6028256849943595,4.634728988229636,-0.07788757348884691,6,1,0
2.189719401372474,2.273605231569801,2.647577247160885,6.53813982376767,-0.04381838981841923,2,1,0
-0.635931787228495,-0.9006490338084538,2.647577247160885,0.0,-0.07743264937009563,6,1,2
-0.6385600598375033,-0.34860481374267044,0.6028256849943595,4.795790545596741,-0.07801642239041837,6,3,1
-0.6316608442388564,-0.693632451283785,-0.7603420231166577,3.828641396489095,-0.07649829086303411,6,1,0
-0.6349461850001168,-0.7166342937865261,-0.7603420231166577,3.713572066704308,-0.07697850500541302,6,4,1
-0.6363541881835142,0.20343940632311303,-0.7603420231166577,5.484796933490655,-0.07800987401574956,5,1,0
1.4714265773623167,-0.003577176201555772,2.647577247160885,5.278114659230517,0.012512590660710296,6,0,0
-0.6400149964603473,-0.9006490338084538,-0.7603420231166577,0.0,-0.07743264937009563,6,1,0
2.189719401372474,0.7094799413834145,-0.7603420231166577,5.860786223465865,-0.01046067640896592,6,1,0
-0.6269675002941986,0.2954467763340769,-0.7603420231166577,5.564520407322694,-0.07771897506411618,6,1,0
-0.6297835066609933,-0.7580376102914598,0.6028256849943595,3.4657359027997265,-0.07524212952871742,2,0,1
2.175428169060991,1.169516791438234,-0.7603420231166577,6.111467339502679,-0.02577021509537083,6,1,0
-0.6385600598375033,-0.4406121837536343,2.647577247160885,4.61512051684126,-0.0779882643793425,6,6,1
-0.6357956802540999,-0.8224427692991345,0.6028256849943595,2.8903717578961645,-0.075802108756088,2,0,1
2.189719401372474,1.1603160544371376,-0.7603420231166577,6.1070228877422545,-0.02526929366702286,6,1,0
0.5796912278773292,-0.29340039173609206,1.2844095390498682,4.890349128221754,-0.0007673299963034867,6,1,0
